comp_id,market,address,sale_date,sale_price,bedrooms,bathrooms,square_feet,unit_count,cap_rate,price_per_unit,distance_miles,condition_score,source,confidence,notes
SC-0660,"Jacksonville, FL",859 Fixture Sale Ave,2021-12-15,122200.0,3,2,756,1,0.075,122200.0,4.94,8.6,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0661,"San Antonio, TX",860 Fixture Sale Ave,2022-01-15,574200.0,8,3.0,3224,2,0.0653,287100.0,6.07,4.2,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0662,"Raleigh, NC",861 Fixture Sale Ave,2023-02-15,2463100.0,24,12.0,17400,8,0.0486,307887.5,8.11,7.9,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0663,"Cleveland, OH",862 Fixture Sale Ave,2024-03-15,284400.0,2,6,1798,2,0.0551,142200.0,0.28,9.0,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0664,"Phoenix, AZ",863 Fixture Sale Ave,2025-04-15,976700.0,8,4,4658,2,0.0753,488350.0,7.4,6.0,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0665,"Tampa, FL",864 Fixture Sale Ave,2026-05-15,518500.0,6,5.0,4302,2,0.0883,259250.0,1.62,4.4,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0666,"Kansas City, MO",865 Fixture Sale Ave,2020-06-15,420000.0,1,2.5,2299,1,0.0895,420000.0,7.44,7.3,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0667,"Columbus, OH",866 Fixture Sale Ave,2021-07-15,240700.0,1,1,1879,1,0.0731,240700.0,8.63,4.2,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0668,"Charlotte, NC",867 Fixture Sale Ave,2022-08-15,1374200.0,4,12,5708,4,0.0909,343550.0,9.97,8.1,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0669,"Atlanta, GA",868 Fixture Sale Ave,2023-09-15,1586600.0,8,12.0,12192,8,0.0901,198325.0,8.23,6.5,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0670,"Indianapolis, IN",869 Fixture Sale Ave,2024-10-15,2687300.0,16,12.0,10168,8,0.0549,335912.5,9.56,5.0,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0671,"Dallas, TX",870 Fixture Sale Ave,2025-11-15,876900.0,8,12,5044,4,0.085,219225.0,9.43,8.9,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0672,"Jacksonville, FL",871 Fixture Sale Ave,2026-12-15,604800.0,3,1,2586,1,0.0539,604800.0,7.93,6.7,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0673,"San Antonio, TX",872 Fixture Sale Ave,2020-01-15,192400.0,4,1.5,1289,1,0.0779,192400.0,8.64,5.0,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0674,"Raleigh, NC",873 Fixture Sale Ave,2021-02-15,308500.0,6,3.0,2636,2,0.0466,154250.0,5.98,8.9,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0675,"Cleveland, OH",874 Fixture Sale Ave,2022-03-15,1070200.0,6,3.0,5562,2,0.0611,535100.0,9.78,7.6,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0676,"Phoenix, AZ",875 Fixture Sale Ave,2023-04-15,314700.0,1,3,2051,1,0.0621,314700.0,6.92,8.1,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0677,"Tampa, FL",876 Fixture Sale Ave,2024-05-15,3203300.0,8,10.0,12756,4,0.0589,800825.0,7.86,6.7,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0678,"Kansas City, MO",877 Fixture Sale Ave,2025-06-15,717900.0,2,5.0,5116,2,0.0902,358950.0,7.87,4.4,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0679,"Columbus, OH",878 Fixture Sale Ave,2026-07-15,284800.0,1,1,1680,1,0.0563,284800.0,2.15,4.6,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0680,"Charlotte, NC",879 Fixture Sale Ave,2020-08-15,614100.0,1,1.5,2227,1,0.0858,614100.0,4.11,7.2,synthetic_fixture,0.91,Synthetic sale comp for v5 UI and validation workflows.
SC-0681,"Atlanta, GA",880 Fixture Sale Ave,2021-09-15,323700.0,4,3.0,2248,2,0.0535,161850.0,8.58,9.0,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0682,"Indianapolis, IN",881 Fixture Sale Ave,2022-10-15,691200.0,4,1,2845,1,0.0892,691200.0,7.59,8.0,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0683,"Dallas, TX",882 Fixture Sale Ave,2023-11-15,1420300.0,8,24,9032,8,0.0908,177537.5,5.66,6.4,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0684,"Jacksonville, FL",883 Fixture Sale Ave,2024-12-15,758700.0,4,10.0,5576,4,0.0833,189675.0,7.43,5.0,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0685,"San Antonio, TX",884 Fixture Sale Ave,2025-01-15,326500.0,2,2.5,2812,1,0.0482,326500.0,1.16,5.3,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0686,"Raleigh, NC",885 Fixture Sale Ave,2026-02-15,2490600.0,16,24,15480,8,0.0451,311325.0,4.5,5.5,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0687,"Cleveland, OH",886 Fixture Sale Ave,2020-03-15,398000.0,2,1.5,2927,1,0.0659,398000.0,6.74,7.2,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0688,"Phoenix, AZ",887 Fixture Sale Ave,2021-04-15,740200.0,2,5.0,4400,2,0.0852,370100.0,8.84,4.1,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0689,"Tampa, FL",888 Fixture Sale Ave,2022-05-15,366300.0,2,1.5,2158,1,0.0881,366300.0,5.56,4.6,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0690,"Kansas City, MO",889 Fixture Sale Ave,2023-06-15,1484400.0,16,24,6496,8,0.0756,185550.0,2.4,9.5,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0691,"Columbus, OH",890 Fixture Sale Ave,2024-07-15,470200.0,4,3,2891,1,0.0908,470200.0,7.66,9.3,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0692,"Charlotte, NC",891 Fixture Sale Ave,2025-08-15,619500.0,6,5.0,3194,2,0.0812,309750.0,1.09,8.9,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0693,"Atlanta, GA",892 Fixture Sale Ave,2026-09-15,382900.0,4,1,1586,1,0.0629,382900.0,4.22,8.9,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0694,"Indianapolis, IN",893 Fixture Sale Ave,2020-10-15,1542400.0,8,4,6292,4,0.0497,385600.0,7.91,4.4,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0695,"Dallas, TX",894 Fixture Sale Ave,2021-11-15,319100.0,3,2,1127,1,0.0799,319100.0,0.35,5.3,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0696,"Jacksonville, FL",895 Fixture Sale Ave,2022-12-15,234400.0,1,1.5,1479,1,0.0679,234400.0,6.27,9.3,synthetic_fixture,0.55,Synthetic sale comp for v5 UI and validation workflows.
SC-0697,"San Antonio, TX",896 Fixture Sale Ave,2023-01-15,570800.0,2,1,2689,1,0.0645,570800.0,8.13,7.2,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0698,"Raleigh, NC",897 Fixture Sale Ave,2024-02-15,529300.0,3,3,1874,1,0.0511,529300.0,4.82,8.4,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0699,"Cleveland, OH",898 Fixture Sale Ave,2025-03-15,1424000.0,6,3.0,5076,2,0.059,712000.0,5.63,9.1,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0700,"Phoenix, AZ",899 Fixture Sale Ave,2026-04-15,505000.0,8,4,4030,2,0.0842,252500.0,5.8,7.3,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0701,"Tampa, FL",900 Fixture Sale Ave,2020-05-15,573800.0,4,3,2275,1,0.0749,573800.0,1.38,8.5,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0702,"Kansas City, MO",901 Fixture Sale Ave,2021-06-15,414600.0,1,1.5,2115,1,0.0597,414600.0,9.76,5.8,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0703,"Columbus, OH",902 Fixture Sale Ave,2022-07-15,1869100.0,32,24,8832,8,0.0854,233637.5,9.38,8.1,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0704,"Charlotte, NC",903 Fixture Sale Ave,2023-08-15,2254900.0,16,12,8148,4,0.0817,563725.0,8.26,6.5,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0705,"Atlanta, GA",904 Fixture Sale Ave,2024-09-15,234200.0,3,1,837,1,0.0885,234200.0,6.39,9.0,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0706,"Indianapolis, IN",905 Fixture Sale Ave,2025-10-15,758200.0,6,2,4068,2,0.0715,379100.0,1.83,4.6,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0707,"Dallas, TX",906 Fixture Sale Ave,2026-11-15,1732700.0,8,4,7976,4,0.0885,433175.0,0.34,5.2,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0708,"Jacksonville, FL",907 Fixture Sale Ave,2020-12-15,511300.0,3,3,1941,1,0.0475,511300.0,6.34,4.1,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0709,"San Antonio, TX",908 Fixture Sale Ave,2021-01-15,1004700.0,6,4,3626,2,0.0694,502350.0,0.16,4.3,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0710,"Raleigh, NC",909 Fixture Sale Ave,2022-02-15,202700.0,8,4,1706,2,0.0849,101350.0,2.59,6.5,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0711,"Cleveland, OH",910 Fixture Sale Ave,2023-03-15,457500.0,4,2,1911,1,0.053,457500.0,4.12,5.6,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0712,"Phoenix, AZ",911 Fixture Sale Ave,2024-04-15,3537400.0,24,20.0,25424,8,0.065,442175.0,3.23,6.3,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0713,"Tampa, FL",912 Fixture Sale Ave,2025-05-15,349600.0,4,3,2872,1,0.0606,349600.0,0.88,9.4,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0714,"Kansas City, MO",913 Fixture Sale Ave,2026-06-15,397800.0,3,1,2273,1,0.0712,397800.0,1.26,7.1,synthetic_fixture,0.78,Synthetic sale comp for v5 UI and validation workflows.
SC-0715,"Columbus, OH",914 Fixture Sale Ave,2020-07-15,449600.0,2,5.0,3368,2,0.0858,224800.0,9.3,4.4,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0716,"Charlotte, NC",915 Fixture Sale Ave,2021-08-15,571600.0,4,2.5,2472,1,0.0853,571600.0,9.71,7.6,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0717,"Atlanta, GA",916 Fixture Sale Ave,2022-09-15,200600.0,2,1.5,863,1,0.0779,200600.0,1.3,6.5,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0718,"Indianapolis, IN",917 Fixture Sale Ave,2023-10-15,365100.0,4,1,2183,1,0.0644,365100.0,2.61,5.6,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0719,"Dallas, TX",918 Fixture Sale Ave,2024-11-15,1316400.0,8,8,7432,4,0.0771,329100.0,0.93,7.7,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0720,"Jacksonville, FL",919 Fixture Sale Ave,2025-12-15,2046400.0,16,20.0,7800,8,0.0747,255800.0,2.79,8.1,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0721,"San Antonio, TX",920 Fixture Sale Ave,2026-01-15,3187900.0,8,12,12556,4,0.0665,796975.0,7.2,9.4,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0722,"Raleigh, NC",921 Fixture Sale Ave,2020-02-15,1079100.0,6,2,3852,2,0.0868,539550.0,5.79,5.7,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0723,"Cleveland, OH",922 Fixture Sale Ave,2021-03-15,3732100.0,16,24,13952,8,0.0523,466512.5,7.51,7.1,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0724,"Phoenix, AZ",923 Fixture Sale Ave,2022-04-15,4581200.0,32,12.0,21792,8,0.0675,572650.0,6.69,7.7,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0725,"Tampa, FL",924 Fixture Sale Ave,2023-05-15,1186200.0,4,5.0,6086,2,0.07,593100.0,3.28,5.5,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0726,"Kansas City, MO",925 Fixture Sale Ave,2024-06-15,396500.0,4,1,3005,1,0.0649,396500.0,8.48,7.1,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0727,"Columbus, OH",926 Fixture Sale Ave,2025-07-15,1941100.0,16,4,10296,4,0.0775,485275.0,0.91,4.7,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0728,"Charlotte, NC",927 Fixture Sale Ave,2026-08-15,492400.0,6,3.0,2740,2,0.0611,246200.0,6.61,7.4,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0729,"Atlanta, GA",928 Fixture Sale Ave,2020-09-15,2450500.0,4,12,12292,4,0.0823,612625.0,4.26,8.7,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0730,"Indianapolis, IN",929 Fixture Sale Ave,2021-10-15,179000.0,4,1.5,807,1,0.0824,179000.0,7.36,7.6,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0731,"Dallas, TX",930 Fixture Sale Ave,2022-11-15,1320300.0,12,8,10744,4,0.0819,330075.0,4.83,6.6,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0732,"Jacksonville, FL",931 Fixture Sale Ave,2023-12-15,218900.0,4,2.5,1812,1,0.0894,218900.0,0.65,9.3,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0733,"San Antonio, TX",932 Fixture Sale Ave,2024-01-15,185000.0,3,2,1050,1,0.074,185000.0,0.45,8.6,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0734,"Raleigh, NC",933 Fixture Sale Ave,2025-02-15,3938300.0,24,12.0,23232,8,0.0624,492287.5,9.93,5.2,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0735,"Cleveland, OH",934 Fixture Sale Ave,2026-03-15,948700.0,6,4,5902,2,0.0783,474350.0,6.58,6.1,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0736,"Phoenix, AZ",935 Fixture Sale Ave,2020-04-15,975600.0,12,8,6248,4,0.0907,243900.0,0.13,9.0,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0737,"Tampa, FL",936 Fixture Sale Ave,2021-05-15,4646500.0,8,20.0,16784,8,0.0525,580812.5,9.29,6.6,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0738,"Kansas City, MO",937 Fixture Sale Ave,2022-06-15,478900.0,3,3,2644,1,0.0864,478900.0,5.03,9.2,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0739,"Columbus, OH",938 Fixture Sale Ave,2023-07-15,645600.0,8,5.0,2690,2,0.0461,322800.0,4.16,6.3,synthetic_fixture,0.78,Synthetic sale comp for v5 UI and validation workflows.
SC-0740,"Charlotte, NC",939 Fixture Sale Ave,2024-08-15,362700.0,4,2,1467,1,0.0574,362700.0,1.81,9.0,synthetic_fixture,0.78,Synthetic sale comp for v5 UI and validation workflows.
SC-0741,"Atlanta, GA",940 Fixture Sale Ave,2025-09-15,700200.0,2,2,3010,2,0.0901,350100.0,6.07,6.2,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0742,"Indianapolis, IN",941 Fixture Sale Ave,2026-10-15,634800.0,8,6,3234,2,0.057,317400.0,2.85,4.6,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0743,"Dallas, TX",942 Fixture Sale Ave,2020-11-15,1655700.0,32,12.0,7712,8,0.0894,206962.5,4.34,5.8,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0744,"Jacksonville, FL",943 Fixture Sale Ave,2021-12-15,978300.0,8,8,5644,4,0.0467,244575.0,3.94,4.4,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0745,"San Antonio, TX",944 Fixture Sale Ave,2022-01-15,1441700.0,8,6.0,11484,4,0.0475,360425.0,6.73,4.1,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0746,"Raleigh, NC",945 Fixture Sale Ave,2023-02-15,500500.0,1,1.5,1961,1,0.0548,500500.0,7.73,5.6,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0747,"Cleveland, OH",946 Fixture Sale Ave,2024-03-15,3188600.0,8,8,12204,4,0.0743,797150.0,1.07,4.0,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0748,"Phoenix, AZ",947 Fixture Sale Ave,2025-04-15,4616800.0,8,8,17144,8,0.0753,577100.0,1.83,8.7,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0749,"Tampa, FL",948 Fixture Sale Ave,2026-05-15,270400.0,2,6,1722,2,0.0523,135200.0,4.68,7.3,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0750,"Kansas City, MO",949 Fixture Sale Ave,2020-06-15,1863000.0,4,4,8652,4,0.0757,465750.0,0.37,5.0,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0751,"Columbus, OH",950 Fixture Sale Ave,2021-07-15,479500.0,4,2.5,2205,1,0.077,479500.0,6.5,5.4,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0752,"Charlotte, NC",951 Fixture Sale Ave,2022-08-15,618100.0,4,5.0,2946,2,0.0618,309050.0,8.63,8.1,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0753,"Atlanta, GA",952 Fixture Sale Ave,2023-09-15,574400.0,4,1.5,2870,1,0.0673,574400.0,4.85,5.7,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0754,"Indianapolis, IN",953 Fixture Sale Ave,2024-10-15,441100.0,2,3.0,1838,2,0.0861,220550.0,4.8,4.8,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0755,"Dallas, TX",954 Fixture Sale Ave,2025-11-15,1831000.0,4,10.0,12228,4,0.0524,457750.0,0.56,8.6,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0756,"Jacksonville, FL",955 Fixture Sale Ave,2026-12-15,464200.0,2,2,2438,1,0.0855,464200.0,6.58,5.7,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
SC-0757,"San Antonio, TX",956 Fixture Sale Ave,2020-01-15,3174500.0,16,20.0,13656,8,0.0898,396812.5,7.22,8.2,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0758,"Raleigh, NC",957 Fixture Sale Ave,2021-02-15,737800.0,3,3,2789,1,0.0487,737800.0,1.8,6.9,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0759,"Cleveland, OH",958 Fixture Sale Ave,2022-03-15,548900.0,3,2.5,2774,1,0.0821,548900.0,3.9,7.4,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0760,"Phoenix, AZ",959 Fixture Sale Ave,2023-04-15,451300.0,2,3,2514,1,0.0627,451300.0,6.24,8.4,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0761,"Tampa, FL",960 Fixture Sale Ave,2024-05-15,536000.0,8,3.0,2220,2,0.0485,268000.0,5.19,4.8,synthetic_fixture,0.66,Synthetic sale comp for v5 UI and validation workflows.
SC-0762,"Kansas City, MO",961 Fixture Sale Ave,2025-06-15,477500.0,2,5.0,2034,2,0.0829,238750.0,5.71,4.7,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
SC-0763,"Columbus, OH",962 Fixture Sale Ave,2026-07-15,856200.0,4,5.0,3442,2,0.0476,428100.0,9.27,6.3,synthetic_fixture,0.72,Synthetic sale comp for v5 UI and validation workflows.
SC-0764,"Charlotte, NC",963 Fixture Sale Ave,2020-08-15,417100.0,2,2,1892,1,0.0599,417100.0,0.88,5.2,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0765,"Atlanta, GA",964 Fixture Sale Ave,2021-09-15,123200.0,1,2,1025,1,0.069,123200.0,3.76,6.4,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0766,"Indianapolis, IN",965 Fixture Sale Ave,2022-10-15,313000.0,1,1,1596,1,0.0914,313000.0,6.96,5.5,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0767,"Dallas, TX",966 Fixture Sale Ave,2023-11-15,1611800.0,4,10.0,8688,4,0.0919,402950.0,0.17,9.2,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0768,"Jacksonville, FL",967 Fixture Sale Ave,2024-12-15,1207500.0,8,12,6288,4,0.0676,301875.0,6.37,4.2,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0769,"San Antonio, TX",968 Fixture Sale Ave,2025-01-15,250000.0,3,3,1100,1,0.0531,250000.0,1.65,8.5,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0770,"Raleigh, NC",969 Fixture Sale Ave,2026-02-15,2923400.0,16,16,10776,8,0.0457,365425.0,0.1,4.4,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0771,"Cleveland, OH",970 Fixture Sale Ave,2020-03-15,934600.0,8,5.0,3610,2,0.0475,467300.0,9.16,5.7,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0772,"Phoenix, AZ",971 Fixture Sale Ave,2021-04-15,595900.0,2,4,3444,2,0.0839,297950.0,0.93,8.6,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0773,"Tampa, FL",972 Fixture Sale Ave,2022-05-15,231300.0,3,1,833,1,0.0489,231300.0,3.23,5.3,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0774,"Kansas City, MO",973 Fixture Sale Ave,2023-06-15,838100.0,4,1,3043,1,0.084,838100.0,1.6,6.2,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0775,"Columbus, OH",974 Fixture Sale Ave,2024-07-15,1550200.0,8,5.0,5450,2,0.0473,775100.0,3.34,9.0,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0776,"Charlotte, NC",975 Fixture Sale Ave,2025-08-15,629200.0,8,4,4480,2,0.0454,314600.0,2.81,5.0,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0777,"Atlanta, GA",976 Fixture Sale Ave,2026-09-15,337300.0,6,6,1866,2,0.0645,168650.0,1.19,8.0,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0778,"Indianapolis, IN",977 Fixture Sale Ave,2020-10-15,545200.0,4,5.0,2266,2,0.0815,272600.0,1.18,4.6,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0779,"Dallas, TX",978 Fixture Sale Ave,2021-11-15,282100.0,1,1,2267,1,0.0717,282100.0,6.74,8.7,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0780,"Jacksonville, FL",979 Fixture Sale Ave,2022-12-15,731200.0,16,10.0,3488,4,0.0797,182800.0,3.88,9.3,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0781,"San Antonio, TX",980 Fixture Sale Ave,2023-01-15,867600.0,2,4,3618,2,0.0876,433800.0,2.86,4.8,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0782,"Raleigh, NC",981 Fixture Sale Ave,2024-02-15,626500.0,8,2,2586,2,0.0699,313250.0,0.7,5.9,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0783,"Cleveland, OH",982 Fixture Sale Ave,2025-03-15,370900.0,8,3.0,2414,2,0.0643,185450.0,2.6,7.4,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0784,"Phoenix, AZ",983 Fixture Sale Ave,2026-04-15,264800.0,1,2.5,1901,1,0.0791,264800.0,6.69,4.6,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0785,"Tampa, FL",984 Fixture Sale Ave,2020-05-15,708700.0,1,2.5,2523,1,0.0757,708700.0,0.54,6.9,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0786,"Kansas City, MO",985 Fixture Sale Ave,2021-06-15,430600.0,4,1.5,2444,1,0.0766,430600.0,2.33,8.1,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0787,"Columbus, OH",986 Fixture Sale Ave,2022-07-15,2290800.0,4,8,9532,4,0.0568,572700.0,8.67,8.3,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0788,"Charlotte, NC",987 Fixture Sale Ave,2023-08-15,513500.0,1,2.5,2724,1,0.0613,513500.0,9.62,7.9,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0789,"Atlanta, GA",988 Fixture Sale Ave,2024-09-15,193400.0,4,3,722,1,0.0568,193400.0,5.12,9.4,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0790,"Indianapolis, IN",989 Fixture Sale Ave,2025-10-15,918400.0,16,10.0,4480,4,0.0677,229600.0,0.55,6.4,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0791,"Dallas, TX",990 Fixture Sale Ave,2026-11-15,756800.0,2,3,3174,1,0.0807,756800.0,3.06,8.8,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
