deal_id,as_of_date,market,property_type,units,purchase_price,rehab_budget,monthly_rent,vacancy_rate,taxes_annual,insurance_annual,repairs_annual,capex_annual,management_rate,loan_amount,interest_rate,actual_year1_noi,actual_year1_occupancy,actual_3yr_appreciation,exit_status,notes
HD-0413,2024-Q1,"Tampa, FL",triplex,3,429444,40000,2836.19,0.0592,9298.18,3845.95,5610.01,5898.51,0.08,274766.28,0.0569,4011.49,0.9361,0.015,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0414,2018-Q2,"Kansas City, MO",fourplex,4,677629,10000,3607.79,0.0916,14714.23,3023.33,6111.2,9842.98,0.08,462594.08,0.053,2064.0,0.9442,0.1993,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0415,2019-Q3,"Columbus, OH",small_multifamily,8,765772,10000,6811.8,0.1179,10189.86,6191.6,12507.8,10909.79,0.08,595111.92,0.0814,27241.21,0.9004,-0.0359,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0416,2020-Q4,"Charlotte, NC",single_family,1,648581,15000,1431.73,0.1115,7012.78,4592.76,1331.32,1542.61,0.08,493307.24,0.0637,-371.67,0.8952,-0.0635,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0417,2021-Q1,"Atlanta, GA",duplex,2,452934,90000,1733.77,0.0369,7246.65,2896.73,3680.36,2079.61,0.08,362523.07,0.0554,2365.11,0.9958,0.1015,held,Synthetic fixture for model validation and backtesting examples.
HD-0418,2022-Q2,"Indianapolis, IN",triplex,3,633603,25000,2948.85,0.0664,8773.38,3389.92,4175.69,7392.11,0.08,494669.73,0.0519,7209.04,0.9579,0.0533,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0419,2023-Q3,"Dallas, TX",fourplex,4,592654,10000,4176.82,0.071,12240.42,2611.94,6888.21,4150.9,0.08,360260.7,0.0647,19188.87,0.9637,0.216,held,Synthetic fixture for model validation and backtesting examples.
HD-0420,2024-Q4,"Jacksonville, FL",small_multifamily,8,1049371,90000,4863.34,0.0893,13173.04,4865.73,12375.74,14469.33,0.08,866401.16,0.0556,4492.82,0.8741,0.0068,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0421,2018-Q1,"San Antonio, TX",single_family,1,501662,90000,1161.53,0.0979,5979.19,4335.83,1115.63,1380.27,0.08,412582.3,0.07,-1074.85,0.8955,0.1198,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0422,2019-Q2,"Raleigh, NC",duplex,2,735780,65000,1728.7,0.1,11338.11,7217.31,3476.9,2957.63,0.08,528924.61,0.0634,-7132.62,0.8899,0.1258,held,Synthetic fixture for model validation and backtesting examples.
HD-0423,2020-Q3,"Cleveland, OH",triplex,3,858207,5000,2619.2,0.04,11290.45,7903.28,3269.09,3483.88,0.08,528899.17,0.0628,2081.55,0.9433,0.0268,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0424,2021-Q4,"Phoenix, AZ",fourplex,4,370558,40000,3262.9,0.1,6219.41,1699.52,5406.6,5623.75,0.08,305598.36,0.0754,12362.58,0.8677,0.1294,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0425,2022-Q1,"Tampa, FL",small_multifamily,8,1038222,15000,5145.53,0.079,14378.53,6906.09,11011.51,18858.09,0.08,604081.91,0.0541,1047.77,0.9301,-0.0235,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0426,2023-Q2,"Kansas City, MO",single_family,1,736186,90000,1378.39,0.0993,7716.38,4780.2,1006.96,2210.15,0.08,629871.19,0.0648,-1871.19,0.9319,0.0288,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0427,2024-Q3,"Columbus, OH",duplex,2,846680,40000,2144.67,0.0953,7936.67,7446.32,2422.6,4541.81,0.08,516706.25,0.0565,-801.69,0.8987,-0.0409,held,Synthetic fixture for model validation and backtesting examples.
HD-0428,2018-Q4,"Charlotte, NC",triplex,3,372149,5000,2302.28,0.0717,4299.27,1381.85,5471.11,5547.25,0.08,248122.16,0.079,5761.57,0.9487,0.0105,held,Synthetic fixture for model validation and backtesting examples.
HD-0429,2019-Q1,"Atlanta, GA",fourplex,4,419806,40000,3737.07,0.0507,5696.74,1717.03,8336.82,9627.81,0.08,353233.12,0.0605,12102.33,0.9286,0.0702,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0430,2020-Q2,"Indianapolis, IN",small_multifamily,8,1027935,5000,6509.08,0.0362,12151.19,4877.61,10356.8,18741.25,0.08,695722.1,0.0811,19790.09,0.9919,-0.0158,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0431,2021-Q3,"Dallas, TX",single_family,1,682775,15000,1250.39,0.0922,7097.6,6094.33,2273.82,1578.55,0.08,466307.49,0.0625,-4937.43,0.8766,0.0143,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0432,2022-Q4,"Jacksonville, FL",duplex,2,362514,25000,1936.45,0.0824,3454.0,2041.95,2124.02,2707.56,0.08,266644.35,0.0593,10881.71,0.9102,0.0532,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0433,2023-Q1,"San Antonio, TX",triplex,3,703750,10000,3335.95,0.1032,14925.18,4143.94,2753.7,5935.96,0.08,502895.37,0.0621,5312.36,0.8683,0.123,held,Synthetic fixture for model validation and backtesting examples.
HD-0434,2024-Q2,"Raleigh, NC",fourplex,4,710085,65000,2821.59,0.1136,15417.43,2783.97,9061.16,5767.24,0.08,532360.15,0.0817,-4682.31,0.8687,0.1714,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0435,2018-Q3,"Cleveland, OH",small_multifamily,8,1040185,40000,7298.78,0.0897,14773.81,6857.81,13955.45,12376.88,0.08,714480.33,0.0582,27835.99,0.9094,-0.0476,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0436,2019-Q4,"Phoenix, AZ",single_family,1,427034,65000,995.75,0.0977,8452.74,2877.3,937.45,1186.55,0.08,339038.14,0.0598,-3283.97,0.9152,0.107,held,Synthetic fixture for model validation and backtesting examples.
HD-0437,2020-Q1,"Tampa, FL",duplex,2,765205,90000,2038.88,0.06,11839.78,5188.98,3318.83,4390.34,0.08,576683.26,0.0496,-3919.38,0.9307,0.2172,held,Synthetic fixture for model validation and backtesting examples.
HD-0438,2021-Q2,"Kansas City, MO",triplex,3,584839,90000,2521.13,0.0378,9495.84,5317.56,3972.79,6089.08,0.08,447445.46,0.0534,2053.92,0.9677,0.0662,held,Synthetic fixture for model validation and backtesting examples.
HD-0439,2022-Q3,"Columbus, OH",fourplex,4,804382,65000,3592.1,0.0749,13118.92,3632.61,3912.13,5285.7,0.08,596344.22,0.0615,11419.32,0.9107,0.1499,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0440,2023-Q4,"Charlotte, NC",small_multifamily,8,459514,40000,6958.33,0.0647,8568.44,1688.64,17183.04,11568.08,0.08,285917.07,0.0604,31155.16,0.9151,0.0254,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0441,2024-Q1,"Atlanta, GA",single_family,1,512260,40000,1099.4,0.1089,5372.65,2358.22,1653.78,959.8,0.08,387292.53,0.0629,473.67,0.9068,0.0464,held,Synthetic fixture for model validation and backtesting examples.
HD-0442,2018-Q2,"Indianapolis, IN",duplex,2,836551,5000,2271.22,0.0682,13755.41,7323.27,2080.16,3960.36,0.08,527881.81,0.0656,-4113.09,0.9158,0.0219,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0443,2019-Q3,"Dallas, TX",triplex,3,712169,10000,3138.68,0.1019,14189.93,4973.02,3906.89,2928.15,0.08,562665.24,0.0623,4616.64,0.9155,0.1429,held,Synthetic fixture for model validation and backtesting examples.
HD-0444,2020-Q4,"Jacksonville, FL",fourplex,4,896279,5000,3269.66,0.0831,14254.27,5625.22,5544.97,4090.63,0.08,666459.73,0.0657,3324.25,0.8929,0.119,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0445,2021-Q1,"San Antonio, TX",small_multifamily,8,851843,15000,6257.79,0.0999,9666.55,3084.46,15077.31,18242.69,0.08,591771.14,0.056,18793.94,0.8815,0.1427,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0446,2022-Q2,"Raleigh, NC",single_family,1,743596,90000,1507.93,0.0719,12164.87,5631.94,1631.18,1482.84,0.08,486804.27,0.054,-5824.5,0.9209,0.0101,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0447,2023-Q3,"Cleveland, OH",duplex,2,287557,65000,1531.84,0.105,5003.08,1485.78,3483.45,3098.77,0.08,203114.6,0.0553,1875.62,0.8938,0.1682,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0448,2024-Q4,"Phoenix, AZ",triplex,3,712318,25000,2228.73,0.0485,7674.23,3689.51,6074.86,5861.62,0.08,435369.03,0.0771,130.24,0.9159,0.0658,held,Synthetic fixture for model validation and backtesting examples.
HD-0449,2018-Q1,"Tampa, FL",fourplex,4,378006,15000,3740.63,0.1115,5402.12,2215.99,7281.61,4177.96,0.08,301407.03,0.0729,15335.05,0.9231,-0.0464,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0450,2019-Q2,"Kansas City, MO",small_multifamily,8,977312,65000,8081.66,0.1142,11995.04,9039.82,9866.46,8765.14,0.08,766660.15,0.0599,40561.02,0.9206,0.037,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0451,2020-Q3,"Columbus, OH",single_family,1,413598,10000,852.68,0.0583,5918.13,3767.4,978.3,1753.55,0.08,301140.93,0.0527,-3611.11,0.9788,0.0625,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0452,2021-Q4,"Charlotte, NC",duplex,2,371950,15000,1614.27,0.0612,6468.27,3490.38,1897.47,4166.24,0.08,283927.08,0.0508,814.98,0.943,0.1215,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0453,2022-Q1,"Atlanta, GA",triplex,3,579291,65000,2597.24,0.104,6132.78,5291.94,6302.12,4564.66,0.08,489178.9,0.062,3985.04,0.9309,-0.0033,held,Synthetic fixture for model validation and backtesting examples.
HD-0454,2023-Q2,"Indianapolis, IN",fourplex,4,536898,15000,3803.48,0.1129,9238.72,4948.34,7893.75,6200.25,0.08,307844.72,0.0776,10012.15,0.9061,0.2021,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0455,2024-Q3,"Dallas, TX",small_multifamily,8,778884,65000,7585.6,0.0435,8633.51,4047.32,7943.31,12587.14,0.08,605675.18,0.0671,43966.56,0.9678,0.1286,held,Synthetic fixture for model validation and backtesting examples.
HD-0456,2018-Q4,"Jacksonville, FL",single_family,1,377664,65000,1074.43,0.0353,4381.27,2071.89,1706.13,1077.33,0.08,268878.02,0.0725,2418.93,0.9925,0.1148,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0457,2019-Q1,"San Antonio, TX",duplex,2,650247,90000,2096.83,0.1092,6980.81,3009.09,3460.46,2848.26,0.08,455113.76,0.0518,4116.48,0.9264,0.038,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0458,2020-Q2,"Raleigh, NC",triplex,3,853097,10000,2035.52,0.0825,14465.15,4254.05,3073.7,4919.64,0.08,526670.53,0.0771,-5106.59,0.8983,0.1054,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0459,2021-Q3,"Cleveland, OH",fourplex,4,383387,15000,3169.28,0.0362,6071.27,3269.08,8798.4,8894.45,0.08,264391.24,0.0564,5974.21,0.9468,0.2038,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0460,2022-Q4,"Phoenix, AZ",small_multifamily,8,948172,25000,7365.39,0.086,20800.71,5062.56,14784.51,12554.64,0.08,626684.37,0.0538,19523.4,0.9101,-0.0015,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0461,2023-Q1,"Tampa, FL",single_family,1,445380,15000,1170.14,0.0423,6723.22,4081.63,2264.16,1536.09,0.08,275680.18,0.0617,-2171.53,0.9253,0.0992,held,Synthetic fixture for model validation and backtesting examples.
HD-0462,2024-Q2,"Kansas City, MO",duplex,2,281606,5000,1406.82,0.1122,6183.4,2704.99,4508.19,3714.34,0.08,206956.94,0.0505,-3027.61,0.926,0.1059,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0463,2018-Q3,"Columbus, OH",triplex,3,643918,10000,2910.71,0.0843,7974.15,4362.13,6607.37,6913.9,0.08,379495.75,0.0595,3606.85,0.9008,-0.0375,held,Synthetic fixture for model validation and backtesting examples.
HD-0464,2019-Q4,"Charlotte, NC",fourplex,4,424082,25000,3798.7,0.0986,8923.14,2264.18,8510.84,7522.76,0.08,325656.17,0.0577,9869.36,0.9203,0.1878,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0465,2020-Q1,"Atlanta, GA",small_multifamily,8,945138,90000,6853.28,0.1134,16328.66,6011.01,9315.9,7898.46,0.08,612928.5,0.0645,24192.32,0.9262,0.0601,held,Synthetic fixture for model validation and backtesting examples.
HD-0466,2021-Q2,"Indianapolis, IN",single_family,1,703951,5000,1487.47,0.0827,10524.68,2978.55,1907.67,1136.89,0.08,446929.08,0.0557,-1368.84,0.9431,0.1705,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0467,2022-Q3,"Dallas, TX",duplex,2,810607,65000,2216.63,0.1176,12838.56,5844.57,2965.97,2045.87,0.08,636302.11,0.0713,-2394.26,0.8739,-0.0722,held,Synthetic fixture for model validation and backtesting examples.
HD-0468,2023-Q4,"Jacksonville, FL",triplex,3,874014,5000,2621.1,0.0419,17304.68,6805.95,4607.03,7284.97,0.08,603589.89,0.0492,-9678.12,0.9441,0.1169,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0469,2024-Q1,"San Antonio, TX",fourplex,4,886805,10000,2704.54,0.0897,11706.91,3423.93,3996.05,9692.16,0.08,571910.41,0.0622,-1449.19,0.8774,0.2095,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0470,2018-Q2,"Raleigh, NC",small_multifamily,8,648337,10000,5812.8,0.09,13879.35,2918.73,10543.72,17454.09,0.08,473511.87,0.0794,15578.77,0.9232,0.1011,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0471,2019-Q3,"Cleveland, OH",single_family,1,570306,40000,1077.35,0.068,7123.25,4221.53,1026.31,1576.06,0.08,387357.73,0.0551,-2996.64,0.9193,-0.0521,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0472,2020-Q4,"Phoenix, AZ",duplex,2,706041,65000,2053.2,0.0482,10900.7,5360.36,3269.1,2730.25,0.08,501632.93,0.0789,-680.12,0.9665,-0.0354,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0473,2021-Q1,"Tampa, FL",triplex,3,570001,90000,2428.46,0.0833,9212.88,5393.61,4856.34,5151.13,0.08,425696.99,0.0643,-39.99,0.8971,0.1638,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0474,2022-Q2,"Kansas City, MO",fourplex,4,375741,90000,2511.83,0.0912,4258.72,1760.1,5800.56,4133.06,0.08,350075.96,0.0588,9539.51,0.9187,0.0565,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0475,2023-Q3,"Columbus, OH",small_multifamily,8,707950,15000,7600.5,0.0509,8074.97,5915.41,13965.39,18356.68,0.08,415303.0,0.0666,27397.53,0.9616,-0.045,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0476,2024-Q4,"Charlotte, NC",single_family,1,667515,65000,1310.21,0.0983,12306.87,3650.11,2038.39,1886.79,0.08,519244.96,0.0808,-7270.45,0.8717,0.1614,held,Synthetic fixture for model validation and backtesting examples.
HD-0477,2018-Q1,"Atlanta, GA",duplex,2,234549,10000,1164.84,0.1175,4730.19,1139.91,3616.15,3879.17,0.08,159013.43,0.0697,-2227.16,0.9041,-0.0227,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0478,2019-Q2,"Indianapolis, IN",triplex,3,410362,25000,1980.12,0.1117,7634.44,2623.95,4737.2,2794.21,0.08,284460.63,0.057,1508.59,0.8524,0.1688,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0479,2020-Q3,"Dallas, TX",fourplex,4,298256,5000,3424.61,0.1183,5974.67,2472.84,6936.7,7147.55,0.08,187072.0,0.0651,10749.23,0.9165,0.0973,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0480,2021-Q4,"Jacksonville, FL",small_multifamily,8,941601,10000,6632.19,0.0709,12340.67,3684.31,17200.22,12539.36,0.08,626979.19,0.0653,25781.81,0.8908,0.024,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0481,2022-Q1,"San Antonio, TX",single_family,1,487001,65000,976.22,0.0547,5773.95,4582.17,1374.81,1863.36,0.08,410560.37,0.0707,-2954.04,0.9821,0.008,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0482,2023-Q2,"Raleigh, NC",duplex,2,597755,90000,2290.14,0.0488,6989.97,4775.78,2041.34,3345.25,0.08,405677.07,0.0542,6877.59,0.9355,0.158,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0483,2024-Q3,"Cleveland, OH",triplex,3,474606,40000,1811.64,0.1099,6474.37,2150.41,6177.38,6993.4,0.08,286817.25,0.0511,-3893.38,0.8951,0.1053,held,Synthetic fixture for model validation and backtesting examples.
HD-0484,2018-Q4,"Phoenix, AZ",fourplex,4,799990,15000,4186.18,0.1004,15208.8,5696.45,8619.38,9061.81,0.08,612016.74,0.0689,2563.01,0.9235,-0.0649,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0485,2019-Q1,"Tampa, FL",small_multifamily,8,546319,5000,6518.69,0.108,5640.35,3909.5,12881.82,9338.19,0.08,318195.77,0.0558,30809.06,0.913,0.1385,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0486,2020-Q2,"Kansas City, MO",single_family,1,707600,65000,1333.8,0.0659,13903.7,3042.25,1182.65,2451.42,0.08,561618.73,0.0492,-7647.92,0.9345,0.0621,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0487,2021-Q3,"Columbus, OH",duplex,2,309374,15000,1851.56,0.0657,5458.89,1387.69,3909.82,3149.51,0.08,195429.45,0.0755,5030.47,0.9704,0.0428,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0488,2022-Q4,"Charlotte, NC",triplex,3,796228,90000,3413.81,0.0726,15137.87,6500.86,4872.86,3033.99,0.08,556382.65,0.0623,5936.85,0.9481,0.0502,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0489,2023-Q1,"Atlanta, GA",fourplex,4,448284,40000,3287.19,0.0956,7882.94,3083.55,5256.06,6172.82,0.08,345021.6,0.0673,9691.39,0.865,0.1428,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0490,2024-Q2,"Indianapolis, IN",small_multifamily,8,723371,40000,5149.49,0.0693,12565.27,6705.12,14192.83,15112.8,0.08,497483.6,0.0604,4821.22,0.9612,0.1146,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0491,2018-Q3,"Dallas, TX",single_family,1,273374,5000,901.17,0.0961,5587.32,1881.65,1657.11,1241.98,0.08,185866.0,0.0593,-1296.37,0.8661,0.1107,held,Synthetic fixture for model validation and backtesting examples.
HD-0492,2019-Q4,"Jacksonville, FL",duplex,2,786160,40000,2243.01,0.0608,11395.94,5333.53,3849.56,4493.07,0.08,503746.09,0.0657,-1569.07,0.9351,0.147,held,Synthetic fixture for model validation and backtesting examples.
HD-0493,2020-Q1,"San Antonio, TX",triplex,3,855241,65000,2408.27,0.0551,15988.61,6226.46,5701.52,7200.19,0.08,646993.59,0.0769,-9036.79,0.9587,0.0098,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0494,2021-Q2,"Raleigh, NC",fourplex,4,686011,40000,2863.67,0.0789,7891.33,5872.65,6144.13,4537.94,0.08,470389.2,0.0626,3988.29,0.9192,0.0475,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0495,2022-Q3,"Cleveland, OH",small_multifamily,8,897836,5000,6401.17,0.085,14137.58,5446.35,10153.37,13584.99,0.08,584484.38,0.0635,24651.12,0.9409,0.0669,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0496,2023-Q4,"Phoenix, AZ",single_family,1,336357,40000,1005.61,0.046,6107.85,3064.64,1065.28,1240.23,0.08,247971.01,0.0736,-1028.52,0.9621,0.0308,held,Synthetic fixture for model validation and backtesting examples.
HD-0497,2024-Q1,"Tampa, FL",duplex,2,648468,5000,1881.41,0.0384,7128.58,3835.39,4574.86,2770.43,0.08,432440.86,0.0751,1449.55,0.9965,0.0969,held,Synthetic fixture for model validation and backtesting examples.
HD-0498,2018-Q2,"Kansas City, MO",triplex,3,574987,15000,2890.67,0.0765,6089.26,3315.5,6355.79,4704.36,0.08,402255.26,0.0677,10304.64,0.9503,0.1544,refinanced,Synthetic fixture for model validation and backtesting examples.
