comp_id,market,address,bedrooms,bathrooms,square_feet,unit_count,monthly_rent,concession_pct,days_on_market,distance_miles,condition_score,source,confidence,notes
RC-0750,"Kansas City, MO",849 Fixture Rent St,12,3,6044,4,9017.17,0.0409,10,4.11,7.8,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0751,"Columbus, OH",850 Fixture Rent St,6,2.5,4892,2,9691.82,0.0614,60,5.06,8.9,synthetic_fixture,0.65,Synthetic rent comp for v5 UI and validation workflows.
RC-0752,"Charlotte, NC",851 Fixture Rent St,4,1.5,5544,4,8282.32,0.0173,60,1.27,5.9,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0753,"Atlanta, GA",852 Fixture Rent St,1,1,2626,1,4635.84,0.0395,39,7.01,8.7,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0754,"Indianapolis, IN",853 Fixture Rent St,4,2.5,1921,1,3329.15,0.0717,16,3.55,5.1,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0755,"Dallas, TX",854 Fixture Rent St,4,1,2377,1,4375.56,0.0123,49,4.73,6.1,synthetic_fixture,0.56,Synthetic rent comp for v5 UI and validation workflows.
RC-0756,"Jacksonville, FL",855 Fixture Rent St,3,3,2494,1,3908.37,0.0587,5,3.07,5.1,synthetic_fixture,0.61,Synthetic rent comp for v5 UI and validation workflows.
RC-0757,"San Antonio, TX",856 Fixture Rent St,4,2.5,2660,1,3263.9,0.0288,11,7.54,8.3,synthetic_fixture,0.9,Synthetic rent comp for v5 UI and validation workflows.
RC-0758,"Raleigh, NC",857 Fixture Rent St,1,1,1781,1,2090.65,0.0271,49,2.76,5.6,synthetic_fixture,0.66,Synthetic rent comp for v5 UI and validation workflows.
RC-0759,"Cleveland, OH",858 Fixture Rent St,3,2.5,2027,1,4287.66,0.0641,18,3.45,7.1,synthetic_fixture,0.91,Synthetic rent comp for v5 UI and validation workflows.
RC-0760,"Phoenix, AZ",859 Fixture Rent St,4,2.5,1483,1,2220.96,0.0332,9,4.53,8.2,synthetic_fixture,0.68,Synthetic rent comp for v5 UI and validation workflows.
RC-0761,"Tampa, FL",860 Fixture Rent St,1,1,1885,1,4215.26,0.0402,9,2.42,4.9,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0762,"Kansas City, MO",861 Fixture Rent St,2,1,2581,1,4441.87,0.0501,77,3.71,5.6,synthetic_fixture,0.69,Synthetic rent comp for v5 UI and validation workflows.
RC-0763,"Columbus, OH",862 Fixture Rent St,4,1,1678,2,3329.36,0.0535,56,0.38,7.2,synthetic_fixture,0.91,Synthetic rent comp for v5 UI and validation workflows.
RC-0764,"Charlotte, NC",863 Fixture Rent St,4,1,10892,4,18577.24,0.0027,50,6.34,7.1,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0765,"Atlanta, GA",864 Fixture Rent St,2,1.5,1092,1,1630.69,0.0035,54,2.35,4.7,synthetic_fixture,0.81,Synthetic rent comp for v5 UI and validation workflows.
RC-0766,"Indianapolis, IN",865 Fixture Rent St,4,1.5,1539,1,3352.74,0.04,8,1.56,4.5,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0767,"Dallas, TX",866 Fixture Rent St,1,3,2483,1,4152.85,0.0426,30,4.27,5.8,synthetic_fixture,0.9,Synthetic rent comp for v5 UI and validation workflows.
RC-0768,"Jacksonville, FL",867 Fixture Rent St,16,2.5,4224,4,8250.44,0.0346,34,6.01,5.8,synthetic_fixture,0.86,Synthetic rent comp for v5 UI and validation workflows.
RC-0769,"San Antonio, TX",868 Fixture Rent St,3,3,682,1,1161.05,0.0559,26,2.42,8.0,synthetic_fixture,0.7,Synthetic rent comp for v5 UI and validation workflows.
RC-0770,"Raleigh, NC",869 Fixture Rent St,4,2,2619,1,3623.94,0.022,6,2.14,7.5,synthetic_fixture,0.62,Synthetic rent comp for v5 UI and validation workflows.
RC-0771,"Cleveland, OH",870 Fixture Rent St,4,2.5,2677,1,4735.95,0.0192,79,6.3,6.0,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0772,"Phoenix, AZ",871 Fixture Rent St,12,2,10372,4,16412.16,0.0488,24,2.56,7.0,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0773,"Tampa, FL",872 Fixture Rent St,2,3,1703,1,2572.94,0.0493,45,2.07,8.3,synthetic_fixture,0.67,Synthetic rent comp for v5 UI and validation workflows.
RC-0774,"Kansas City, MO",873 Fixture Rent St,4,1.5,4604,2,6552.15,0.0492,4,7.54,7.4,synthetic_fixture,0.84,Synthetic rent comp for v5 UI and validation workflows.
RC-0775,"Columbus, OH",874 Fixture Rent St,16,2,2780,4,5744.23,0.0613,78,3.17,6.5,synthetic_fixture,0.92,Synthetic rent comp for v5 UI and validation workflows.
RC-0776,"Charlotte, NC",875 Fixture Rent St,4,3,3644,4,8018.56,0.0146,20,4.65,8.2,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0777,"Atlanta, GA",876 Fixture Rent St,4,1.5,1740,1,2628.18,0.0149,9,1.89,5.5,synthetic_fixture,0.73,Synthetic rent comp for v5 UI and validation workflows.
RC-0778,"Indianapolis, IN",877 Fixture Rent St,16,1,7020,4,7819.44,0.0163,55,3.99,5.9,synthetic_fixture,0.88,Synthetic rent comp for v5 UI and validation workflows.
RC-0779,"Dallas, TX",878 Fixture Rent St,8,1,7952,4,13080.46,0.0743,45,2.69,6.3,synthetic_fixture,0.85,Synthetic rent comp for v5 UI and validation workflows.
RC-0780,"Jacksonville, FL",879 Fixture Rent St,3,2.5,2490,1,4594.33,0.0402,74,5.45,4.8,synthetic_fixture,0.68,Synthetic rent comp for v5 UI and validation workflows.
RC-0781,"San Antonio, TX",880 Fixture Rent St,4,2.5,1189,1,2556.2,0.0209,35,7.53,5.7,synthetic_fixture,0.91,Synthetic rent comp for v5 UI and validation workflows.
RC-0782,"Raleigh, NC",881 Fixture Rent St,3,2.5,1328,1,2138.44,0.0086,58,2.91,8.6,synthetic_fixture,0.85,Synthetic rent comp for v5 UI and validation workflows.
RC-0783,"Cleveland, OH",882 Fixture Rent St,2,1,823,1,924.84,0.0785,68,3.51,5.7,synthetic_fixture,0.81,Synthetic rent comp for v5 UI and validation workflows.
RC-0784,"Phoenix, AZ",883 Fixture Rent St,3,1,1212,1,1346.35,0.0505,14,4.62,7.0,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0785,"Tampa, FL",884 Fixture Rent St,1,1.5,2043,1,3147.48,0.0179,73,2.62,7.1,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0786,"Kansas City, MO",885 Fixture Rent St,4,2.5,1410,1,2889.86,0.0329,29,1.57,6.8,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0787,"Columbus, OH",886 Fixture Rent St,2,3,1793,1,2159.9,0.0077,54,0.42,9.1,synthetic_fixture,0.85,Synthetic rent comp for v5 UI and validation workflows.
RC-0788,"Charlotte, NC",887 Fixture Rent St,16,1,3868,4,7480.77,0.0031,22,1.1,4.9,synthetic_fixture,0.65,Synthetic rent comp for v5 UI and validation workflows.
RC-0789,"Atlanta, GA",888 Fixture Rent St,8,2,3720,2,6496.81,0.0495,5,2.74,5.1,synthetic_fixture,0.56,Synthetic rent comp for v5 UI and validation workflows.
RC-0790,"Indianapolis, IN",889 Fixture Rent St,4,1,2089,1,3738.7,0.0766,40,1.8,8.7,synthetic_fixture,0.74,Synthetic rent comp for v5 UI and validation workflows.
RC-0791,"Dallas, TX",890 Fixture Rent St,1,2.5,833,1,1186.64,0.0383,49,1.08,4.7,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0792,"Jacksonville, FL",891 Fixture Rent St,8,1,5108,4,10862.4,0.0321,78,3.7,6.1,synthetic_fixture,0.9,Synthetic rent comp for v5 UI and validation workflows.
RC-0793,"San Antonio, TX",892 Fixture Rent St,8,1.5,2202,2,3058.62,0.0773,22,0.45,5.7,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0794,"Raleigh, NC",893 Fixture Rent St,2,1.5,3610,2,4868.78,0.0331,55,2.88,8.5,synthetic_fixture,0.61,Synthetic rent comp for v5 UI and validation workflows.
RC-0795,"Cleveland, OH",894 Fixture Rent St,4,2,2295,1,2647.83,0.0272,5,3.41,5.2,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0796,"Phoenix, AZ",895 Fixture Rent St,4,1.5,2035,1,2502.54,0.0715,33,3.3,8.7,synthetic_fixture,0.83,Synthetic rent comp for v5 UI and validation workflows.
RC-0797,"Tampa, FL",896 Fixture Rent St,1,1,2512,1,4820.1,0.0006,48,7.24,8.5,synthetic_fixture,0.89,Synthetic rent comp for v5 UI and validation workflows.
RC-0798,"Kansas City, MO",897 Fixture Rent St,2,2,5292,2,5821.22,0.037,12,6.2,9.1,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0799,"Columbus, OH",898 Fixture Rent St,16,3,4096,4,8475.73,0.0162,26,7.78,6.2,synthetic_fixture,0.84,Synthetic rent comp for v5 UI and validation workflows.
RC-0800,"Charlotte, NC",899 Fixture Rent St,8,1,6360,4,12480.16,0.0504,50,2.25,5.8,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0801,"Atlanta, GA",900 Fixture Rent St,4,2,985,1,2063.62,0.0378,10,7.18,7.2,synthetic_fixture,0.62,Synthetic rent comp for v5 UI and validation workflows.
RC-0802,"Indianapolis, IN",901 Fixture Rent St,3,1.5,1580,1,1719.8,0.0317,36,3.36,7.0,synthetic_fixture,0.67,Synthetic rent comp for v5 UI and validation workflows.
RC-0803,"Dallas, TX",902 Fixture Rent St,2,1,1102,1,1915.55,0.0244,11,2.65,5.9,synthetic_fixture,0.74,Synthetic rent comp for v5 UI and validation workflows.
RC-0804,"Jacksonville, FL",903 Fixture Rent St,2,1.5,1053,1,1168.71,0.0228,49,5.81,5.6,synthetic_fixture,0.7,Synthetic rent comp for v5 UI and validation workflows.
RC-0805,"San Antonio, TX",904 Fixture Rent St,3,2,676,1,965.9,0.0155,9,0.12,8.4,synthetic_fixture,0.88,Synthetic rent comp for v5 UI and validation workflows.
RC-0806,"Raleigh, NC",905 Fixture Rent St,3,1.5,2311,1,4564.88,0.0361,60,0.36,7.5,synthetic_fixture,0.59,Synthetic rent comp for v5 UI and validation workflows.
RC-0807,"Cleveland, OH",906 Fixture Rent St,6,2.5,1386,2,2833.19,0.0049,26,2.79,7.8,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0808,"Phoenix, AZ",907 Fixture Rent St,16,1,6268,4,13069.6,0.0359,72,3.06,7.0,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0809,"Tampa, FL",908 Fixture Rent St,12,3,9880,4,14819.71,0.0076,33,7.75,8.1,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0810,"Kansas City, MO",909 Fixture Rent St,3,3,884,1,1655.52,0.0067,51,4.89,7.1,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0811,"Columbus, OH",910 Fixture Rent St,4,2,2649,1,4653.31,0.0515,6,4.2,7.9,synthetic_fixture,0.65,Synthetic rent comp for v5 UI and validation workflows.
RC-0812,"Charlotte, NC",911 Fixture Rent St,3,2,826,1,1249.61,0.0662,45,4.61,8.9,synthetic_fixture,0.69,Synthetic rent comp for v5 UI and validation workflows.
RC-0813,"Atlanta, GA",912 Fixture Rent St,4,2,2687,1,5570.12,0.0005,36,3.2,8.6,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0814,"Indianapolis, IN",913 Fixture Rent St,2,2.5,2392,1,2934.14,0.0089,23,3.34,8.1,synthetic_fixture,0.91,Synthetic rent comp for v5 UI and validation workflows.
RC-0815,"Dallas, TX",914 Fixture Rent St,8,3,1830,2,2187.83,0.0689,5,5.94,4.6,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0816,"Jacksonville, FL",915 Fixture Rent St,1,3,2435,1,5006.66,0.0223,76,0.13,7.1,synthetic_fixture,0.79,Synthetic rent comp for v5 UI and validation workflows.
RC-0817,"San Antonio, TX",916 Fixture Rent St,2,2.5,850,1,1782.3,0.0552,24,4.27,6.1,synthetic_fixture,0.86,Synthetic rent comp for v5 UI and validation workflows.
RC-0818,"Raleigh, NC",917 Fixture Rent St,16,2.5,10164,4,16342.97,0.0628,13,2.29,7.3,synthetic_fixture,0.6,Synthetic rent comp for v5 UI and validation workflows.
RC-0819,"Cleveland, OH",918 Fixture Rent St,2,1,5448,2,6566.64,0.0451,57,5.22,8.1,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0820,"Phoenix, AZ",919 Fixture Rent St,8,2.5,3806,2,5978.53,0.0162,43,7.7,6.2,synthetic_fixture,0.81,Synthetic rent comp for v5 UI and validation workflows.
RC-0821,"Tampa, FL",920 Fixture Rent St,8,1.5,4436,4,9930.37,0.003,18,7.77,6.2,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0822,"Kansas City, MO",921 Fixture Rent St,8,2,10128,4,20321.8,0.0036,66,2.92,6.5,synthetic_fixture,0.83,Synthetic rent comp for v5 UI and validation workflows.
RC-0823,"Columbus, OH",922 Fixture Rent St,8,2,9416,4,17106.56,0.0433,73,1.13,5.0,synthetic_fixture,0.82,Synthetic rent comp for v5 UI and validation workflows.
RC-0824,"Charlotte, NC",923 Fixture Rent St,3,2.5,2737,1,4349.45,0.0361,33,3.05,9.1,synthetic_fixture,0.89,Synthetic rent comp for v5 UI and validation workflows.
RC-0825,"Atlanta, GA",924 Fixture Rent St,2,2,1907,1,2497.01,0.0309,77,4.76,8.0,synthetic_fixture,0.62,Synthetic rent comp for v5 UI and validation workflows.
RC-0826,"Indianapolis, IN",925 Fixture Rent St,2,1,797,1,1642.48,0.0558,35,3.46,7.2,synthetic_fixture,0.61,Synthetic rent comp for v5 UI and validation workflows.
RC-0827,"Dallas, TX",926 Fixture Rent St,8,3,2216,2,3862.04,0.046,29,3.02,7.7,synthetic_fixture,0.63,Synthetic rent comp for v5 UI and validation workflows.
RC-0828,"Jacksonville, FL",927 Fixture Rent St,4,3,1654,1,3254.39,0.0173,44,5.17,7.0,synthetic_fixture,0.74,Synthetic rent comp for v5 UI and validation workflows.
RC-0829,"San Antonio, TX",928 Fixture Rent St,6,2,4362,2,5795.23,0.0142,24,0.52,7.3,synthetic_fixture,0.65,Synthetic rent comp for v5 UI and validation workflows.
RC-0830,"Raleigh, NC",929 Fixture Rent St,4,1,10640,4,14409.72,0.0149,23,3.29,8.5,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0831,"Cleveland, OH",930 Fixture Rent St,2,3,2158,1,2582.4,0.0779,19,1.19,5.5,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0832,"Phoenix, AZ",931 Fixture Rent St,2,1.5,5482,2,8594.69,0.0454,38,5.52,8.3,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0833,"Tampa, FL",932 Fixture Rent St,4,2.5,1945,1,2802.33,0.058,75,0.72,5.9,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0834,"Kansas City, MO",933 Fixture Rent St,3,1.5,1883,1,2455.47,0.028,67,7.41,4.9,synthetic_fixture,0.81,Synthetic rent comp for v5 UI and validation workflows.
RC-0835,"Columbus, OH",934 Fixture Rent St,4,2.5,4180,2,4547.79,0.0126,37,4.17,7.9,synthetic_fixture,0.62,Synthetic rent comp for v5 UI and validation workflows.
RC-0836,"Charlotte, NC",935 Fixture Rent St,12,2.5,8712,4,13859.47,0.0149,35,1.66,7.2,synthetic_fixture,0.7,Synthetic rent comp for v5 UI and validation workflows.
RC-0837,"Atlanta, GA",936 Fixture Rent St,6,2,5072,2,11268.85,0.0013,76,6.1,5.6,synthetic_fixture,0.89,Synthetic rent comp for v5 UI and validation workflows.
RC-0838,"Indianapolis, IN",937 Fixture Rent St,1,1,1739,1,3499.28,0.0013,21,6.88,8.2,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0839,"Dallas, TX",938 Fixture Rent St,2,1,1440,1,2114.74,0.0737,3,0.94,7.0,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0840,"Jacksonville, FL",939 Fixture Rent St,4,1.5,9408,4,16779.68,0.0768,78,2.04,6.6,synthetic_fixture,0.9,Synthetic rent comp for v5 UI and validation workflows.
RC-0841,"San Antonio, TX",940 Fixture Rent St,1,1,1906,1,3823.23,0.0071,66,0.4,5.4,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0842,"Raleigh, NC",941 Fixture Rent St,8,2,1734,2,3158.71,0.0673,23,3.14,5.9,synthetic_fixture,0.9,Synthetic rent comp for v5 UI and validation workflows.
RC-0843,"Cleveland, OH",942 Fixture Rent St,2,1,1812,1,2807.64,0.073,18,6.66,6.1,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0844,"Phoenix, AZ",943 Fixture Rent St,4,3,2688,2,3287.16,0.0228,65,6.71,4.9,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0845,"Tampa, FL",944 Fixture Rent St,4,1,1588,1,2193.72,0.0735,46,6.68,5.7,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0846,"Kansas City, MO",945 Fixture Rent St,2,3,2358,1,2619.43,0.042,12,0.51,7.2,synthetic_fixture,0.84,Synthetic rent comp for v5 UI and validation workflows.
RC-0847,"Columbus, OH",946 Fixture Rent St,2,1,2252,1,2877.75,0.0208,13,5.95,4.5,synthetic_fixture,0.61,Synthetic rent comp for v5 UI and validation workflows.
RC-0848,"Charlotte, NC",947 Fixture Rent St,4,1,1087,1,1777.38,0.0306,8,7.25,6.1,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0849,"Atlanta, GA",948 Fixture Rent St,2,1.5,2025,1,2781.89,0.0539,58,3.2,7.9,synthetic_fixture,0.55,Synthetic rent comp for v5 UI and validation workflows.
RC-0850,"Indianapolis, IN",949 Fixture Rent St,4,2,8176,4,18204.92,0.0724,43,4.46,6.6,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0851,"Dallas, TX",950 Fixture Rent St,1,2,2589,1,4423.48,0.0142,41,4.78,5.3,synthetic_fixture,0.85,Synthetic rent comp for v5 UI and validation workflows.
RC-0852,"Jacksonville, FL",951 Fixture Rent St,2,3,1070,1,1958.63,0.0466,80,2.24,5.0,synthetic_fixture,0.59,Synthetic rent comp for v5 UI and validation workflows.
RC-0853,"San Antonio, TX",952 Fixture Rent St,3,2.5,994,1,1301.82,0.0721,77,1.6,5.1,synthetic_fixture,0.87,Synthetic rent comp for v5 UI and validation workflows.
RC-0854,"Raleigh, NC",953 Fixture Rent St,2,1.5,3932,2,4854.46,0.0657,6,0.95,5.9,synthetic_fixture,0.57,Synthetic rent comp for v5 UI and validation workflows.
RC-0855,"Cleveland, OH",954 Fixture Rent St,3,2.5,2722,1,4970.16,0.0495,67,4.16,6.9,synthetic_fixture,0.7,Synthetic rent comp for v5 UI and validation workflows.
RC-0856,"Phoenix, AZ",955 Fixture Rent St,8,2.5,7468,4,12714.35,0.0149,79,1.08,7.6,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0857,"Tampa, FL",956 Fixture Rent St,3,2,1066,1,2287.39,0.0555,76,1.08,8.8,synthetic_fixture,0.67,Synthetic rent comp for v5 UI and validation workflows.
RC-0858,"Kansas City, MO",957 Fixture Rent St,1,1,1115,1,1919.69,0.0079,10,4.19,8.6,synthetic_fixture,0.63,Synthetic rent comp for v5 UI and validation workflows.
RC-0859,"Columbus, OH",958 Fixture Rent St,2,1.5,2299,1,4700.5,0.0232,72,2.08,7.9,synthetic_fixture,0.55,Synthetic rent comp for v5 UI and validation workflows.
RC-0860,"Charlotte, NC",959 Fixture Rent St,3,2.5,1254,1,2643.04,0.0139,53,3.87,4.9,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0861,"Atlanta, GA",960 Fixture Rent St,3,1.5,691,1,1550.6,0.075,35,1.36,7.0,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0862,"Indianapolis, IN",961 Fixture Rent St,1,2,2485,1,4022.98,0.0618,28,5.25,7.5,synthetic_fixture,0.79,Synthetic rent comp for v5 UI and validation workflows.
RC-0863,"Dallas, TX",962 Fixture Rent St,16,2.5,10684,4,19420.84,0.0728,41,0.51,7.0,synthetic_fixture,0.87,Synthetic rent comp for v5 UI and validation workflows.
RC-0864,"Jacksonville, FL",963 Fixture Rent St,2,1,5286,2,11026.12,0.0359,46,1.51,5.9,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
RC-0865,"San Antonio, TX",964 Fixture Rent St,1,2,1637,1,3354.33,0.0684,5,5.53,8.3,synthetic_fixture,0.83,Synthetic rent comp for v5 UI and validation workflows.
RC-0866,"Raleigh, NC",965 Fixture Rent St,8,1.5,2484,2,3453.73,0.0276,26,3.51,5.9,synthetic_fixture,0.57,Synthetic rent comp for v5 UI and validation workflows.
RC-0867,"Cleveland, OH",966 Fixture Rent St,16,2.5,5996,4,10566.35,0.0602,32,4.69,6.0,synthetic_fixture,0.62,Synthetic rent comp for v5 UI and validation workflows.
RC-0868,"Phoenix, AZ",967 Fixture Rent St,8,3,4292,4,8652.35,0.0461,51,5.22,9.1,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0869,"Tampa, FL",968 Fixture Rent St,8,1,4792,2,7998.65,0.0219,32,2.88,8.8,synthetic_fixture,0.84,Synthetic rent comp for v5 UI and validation workflows.
RC-0870,"Kansas City, MO",969 Fixture Rent St,3,3,973,1,1630.04,0.0188,13,5.83,7.7,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0871,"Columbus, OH",970 Fixture Rent St,3,2.5,1433,1,2052.77,0.0576,47,0.15,6.7,synthetic_fixture,0.87,Synthetic rent comp for v5 UI and validation workflows.
RC-0872,"Charlotte, NC",971 Fixture Rent St,1,3,2680,1,4356.03,0.0441,41,4.57,7.6,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0873,"Atlanta, GA",972 Fixture Rent St,8,2.5,2920,2,5806.96,0.0404,56,1.09,4.8,synthetic_fixture,0.75,Synthetic rent comp for v5 UI and validation workflows.
RC-0874,"Indianapolis, IN",973 Fixture Rent St,3,1,1982,1,4250.09,0.0489,35,4.46,8.0,synthetic_fixture,0.65,Synthetic rent comp for v5 UI and validation workflows.
RC-0875,"Dallas, TX",974 Fixture Rent St,3,2,1317,1,2805.57,0.0081,27,5.69,8.0,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0876,"Jacksonville, FL",975 Fixture Rent St,4,1.5,1854,1,2160.88,0.0528,48,0.97,8.0,synthetic_fixture,0.89,Synthetic rent comp for v5 UI and validation workflows.
RC-0877,"San Antonio, TX",976 Fixture Rent St,4,2,756,1,1335.08,0.0274,32,7.82,8.3,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0878,"Raleigh, NC",977 Fixture Rent St,2,2,4212,2,8133.21,0.0587,35,0.61,5.6,synthetic_fixture,0.88,Synthetic rent comp for v5 UI and validation workflows.
RC-0879,"Cleveland, OH",978 Fixture Rent St,2,2.5,1226,1,1636.35,0.0693,65,6.76,8.2,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0880,"Phoenix, AZ",979 Fixture Rent St,2,1.5,1463,1,3087.26,0.0507,72,0.99,6.9,synthetic_fixture,0.71,Synthetic rent comp for v5 UI and validation workflows.
RC-0881,"Tampa, FL",980 Fixture Rent St,12,2.5,6368,4,9386.21,0.0593,43,7.03,9.0,synthetic_fixture,0.59,Synthetic rent comp for v5 UI and validation workflows.
RC-0882,"Kansas City, MO",981 Fixture Rent St,4,1.5,2457,1,4788.8,0.0606,66,7.14,5.5,synthetic_fixture,0.58,Synthetic rent comp for v5 UI and validation workflows.
RC-0883,"Columbus, OH",982 Fixture Rent St,4,1,5972,4,7980.54,0.0797,67,3.28,9.1,synthetic_fixture,0.57,Synthetic rent comp for v5 UI and validation workflows.
RC-0884,"Charlotte, NC",983 Fixture Rent St,6,1,4038,2,8026.59,0.0021,71,0.85,8.3,synthetic_fixture,0.64,Synthetic rent comp for v5 UI and validation workflows.
RC-0885,"Atlanta, GA",984 Fixture Rent St,6,1,3738,2,6379.16,0.0542,8,1.12,6.9,synthetic_fixture,0.66,Synthetic rent comp for v5 UI and validation workflows.
RC-0886,"Indianapolis, IN",985 Fixture Rent St,4,1,747,1,1271.97,0.0108,36,7.78,4.8,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0887,"Dallas, TX",986 Fixture Rent St,4,1.5,4950,2,9008.19,0.0608,39,4.59,7.2,synthetic_fixture,0.87,Synthetic rent comp for v5 UI and validation workflows.
RC-0888,"Jacksonville, FL",987 Fixture Rent St,1,2,1508,1,2786.31,0.015,42,5.35,5.7,synthetic_fixture,0.82,Synthetic rent comp for v5 UI and validation workflows.
RC-0889,"San Antonio, TX",988 Fixture Rent St,1,2.5,1901,1,2291.94,0.0289,8,6.46,5.9,synthetic_fixture,0.7,Synthetic rent comp for v5 UI and validation workflows.
RC-0890,"Raleigh, NC",989 Fixture Rent St,1,1.5,699,1,1261.56,0.0098,46,2.99,9.0,synthetic_fixture,0.72,Synthetic rent comp for v5 UI and validation workflows.
RC-0891,"Cleveland, OH",990 Fixture Rent St,4,1.5,1195,1,1322.61,0.0548,19,5.46,7.3,synthetic_fixture,0.68,Synthetic rent comp for v5 UI and validation workflows.
RC-0892,"Phoenix, AZ",991 Fixture Rent St,8,2.5,2368,2,4353.15,0.0636,12,5.72,8.3,synthetic_fixture,0.77,Synthetic rent comp for v5 UI and validation workflows.
RC-0893,"Tampa, FL",992 Fixture Rent St,16,2.5,10736,4,20488.34,0.0339,59,7.35,8.6,synthetic_fixture,0.63,Synthetic rent comp for v5 UI and validation workflows.
RC-0894,"Kansas City, MO",993 Fixture Rent St,4,1.5,5106,2,9382.47,0.0485,13,4.31,7.2,synthetic_fixture,0.78,Synthetic rent comp for v5 UI and validation workflows.
RC-0895,"Columbus, OH",994 Fixture Rent St,4,1.5,820,1,1134.29,0.0031,49,1.02,5.7,synthetic_fixture,0.68,Synthetic rent comp for v5 UI and validation workflows.
RC-0896,"Charlotte, NC",995 Fixture Rent St,4,2.5,9312,4,20163.01,0.0663,31,2.32,7.0,synthetic_fixture,0.88,Synthetic rent comp for v5 UI and validation workflows.
RC-0897,"Atlanta, GA",996 Fixture Rent St,4,2,2692,1,5933.73,0.0582,8,2.06,7.5,synthetic_fixture,0.59,Synthetic rent comp for v5 UI and validation workflows.
RC-0898,"Indianapolis, IN",997 Fixture Rent St,4,3,3912,2,6501.74,0.0085,72,5.14,5.6,synthetic_fixture,0.69,Synthetic rent comp for v5 UI and validation workflows.
RC-0899,"Dallas, TX",998 Fixture Rent St,3,2,785,1,1164.97,0.0481,33,4.71,6.6,synthetic_fixture,0.8,Synthetic rent comp for v5 UI and validation workflows.
